,age,ecode,inpatient,sex,high_income,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N21,N22,N23,N24,N25,N26,N27,N28,N3,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N4,N40,N41,N42,N43,N44,N45,N46,N47,N48,N5,N51,N52,N53,N54,N6,N7,N8,N9,N99
765,10,inj_falls,1,1,1,0,0,0.000623584,0.004894462,0.000560777,0.027442184,0.078105022,0.006388372,0.008882708,0.04576389,0.006365941,0.000372356,0.113783899,0.003212131,0.450766021,0.022323411,0.001641955,0.003297369,0.023175792,0.024772885,0.050514793,0.000179449,8.97E-06,2.69E-05,8.08E-05,0.000538346,0.000681905,0.000134586,4.04E-05,0.000511429,0.003463359,0.00208609,4.49E-05,0.052390032,0.000134586,0.002059173,0.013853435,0.010416994,0.00016599,0.000538346,0.036028802,0.003400552,1.35E-05,0,0,0,0,2.24E-05,3.59E-05,0.000237769,1.79E-05,0
766,10,inj_falls,1,2,0,0,3.01E-05,0.003624823,0.008618356,0.003293927,0.061982974,0.088499835,0.015913125,0.020139578,0.044821466,0.024591643,0.000240652,0.103675962,0.005234185,0.259618566,0.005835815,0.000631712,0.007640706,0.052056072,0.021824143,0.055590651,0.00257197,0.000436182,0.000887405,0.001368709,0.00060163,0.000646753,0.000571549,4.51E-05,0.00198538,0.004271576,0.004376861,0.000752038,0.065878531,0.031705923,0.002526848,0.01364197,0.005489878,0.002210992,0.023869687,0.014424089,0.023388383,0.000150408,0,0,0,0,0.000511386,0.000376019,0.009656168,0.003790272,0
767,10,inj_falls,1,2,1,0,0,0.000677457,0.007092124,0.000613945,0.040869685,0.102137164,0.006827492,0.010045411,0.039070191,0.008129479,0.000328143,0.137269638,0.004350541,0.377840819,0.018090208,0.002095881,0.005694869,0.021424564,0.027701623,0.06559685,0.000243461,1.06E-05,0.000105853,0.000169364,0.000719798,0.001238475,7.41E-05,1.06E-05,0.000433996,0.003493135,0.001598374,1.06E-05,0.045336664,0.000328143,0.001492522,0.009018641,0.015422722,0.000317558,0.000561019,0.040340422,0.002815679,1.06E-05,0,0,0,0,1.06E-05,1.06E-05,0.000359899,1.06E-05,0
768,10,inj_fires,0,1,0,0,0,0,0,0,0.002824859,0,0,0,0,0,0,0.008474576,0,0.016949153,0,0,0,0.002824859,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0.206214689,0,0.062146893,0.028248588,0,0.059322034,0.011299435,0.189265537,0.002824859,0.059322034,0,0,0,0,0,0,0,0,0.282485876,0.059322034,0
769,10,inj_fires,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072072072,0,0.045045045,0,0,0.018018018,0,0,0,0.09009009,0,0,0,0,0,0,0,0,0.693693694,0.009009009,0.072072072
770,10,inj_fires,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012578616,0,0,0,0.012578616,0,0,0,0.006289308,0,0,0,0,0,0,0,0,0.201257862,0,0.06918239,0.018867925,0.006289308,0.094339623,0.012578616,0.13836478,0.012578616,0.050314465,0,0,0,0,0,0,0,0,0.333333333,0.031446541,0
771,10,inj_fires,0,2,1,0,0,0,0,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010752688,0,0,0,0,0,0,0,0,0.021505376,0,0,0,0,0,0,0,0,0.88172043,0.010752688,0.064516129
772,10,inj_fires,1,1,0,0,0.001542208,0.000162338,0.000162338,0.000243506,0.010146104,0.008847403,0.00349026,0.002597403,0.010714286,0.001866883,0.000649351,0.009983766,0.000487013,0.043262987,0.001461039,0,0.000487013,0.006574675,0.004301948,0.005275974,0.00349026,0.000162338,0.000730519,0.000243506,0.000162338,0,0,8.12E-05,0.000568182,0.001217532,0.006980519,0.000324675,0.035714286,0.04586039,0.001136364,0.006087662,0.001136364,0.024756494,0.012662338,0.007548701,0.004951299,0.000243506,0,0,0,0,0.000892857,0.000243506,0.498133117,0.234415584,0
773,10,inj_fires,1,1,1,0,0.002179243,9.08E-05,9.08E-05,0,0.000726414,0.000454009,0.000635612,0.000635612,0.00099882,0,0,0.002814855,0.000181604,0.001816036,0.000726414,0,0.000181604,0.000635612,0.000908018,0.00099882,0.000181604,0,0,0.000181604,0,0,0,9.08E-05,9.08E-05,0.000544811,0.006174521,0,0.008535367,0.021610824,0.000454009,0.00099882,0.001089621,0.004540089,0.003178062,0.000817216,0.000363207,9.08E-05,0,0,0,0,0,0,0.853990738,0.082992827,0
774,10,inj_fires,1,2,0,0,0.001479688,0.000134517,0.000269034,0.000403551,0.005918752,0.004573581,0.002017756,0.001345171,0.006725854,0.001345171,0,0.006322303,0.00094162,0.02031208,0.000807103,0,0.000672585,0.00322841,0.003900995,0.00417003,0.001479688,0.000269034,0.000403551,0.001345171,0,0.000134517,0.000403551,0,0.000403551,0.000403551,0.005111649,0.000134517,0.036319613,0.063761098,0.000807103,0.004304547,0.000403551,0.027172451,0.01385526,0.005918752,0.00228679,0.000134517,0,0,0,0,0.000269034,0.000403551,0.53322572,0.236481033,0
775,10,inj_fires,1,2,1,0,0.003278177,0.000156104,0,0,0.000312207,0.000312207,0,0.000780518,0.000624415,0,0.000156104,0.001404933,0.000936622,0.001561037,0,0,0.001404933,0.000156104,0.000624415,0.001404933,0.000156104,0,0.000156104,0.000156104,0.000156104,0.000312207,0,0,0,0.000156104,0.00343428,0.000156104,0.005931939,0.0341867,0.000780518,0.000936622,0.000312207,0.009522323,0.002029347,0.001248829,0,0,0,0,0,0,0,0,0.842959725,0.084295973,0
776,10,inj_foreign_aspiration,0,1,0,0,0,0,0,0,0,0,0,0,0.001540832,0,0,0.003081664,0,0.001540832,0,0,0,0,0,0,0,0,0.981510015,0.00770416,0,0,0.001540832,0,0,0,0,0,0,0.001540832,0,0,0,0,0.001540832,0,0,0,0,0,0,0,0,0,0,0,0
777,10,inj_foreign_aspiration,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
778,10,inj_foreign_aspiration,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988713318,0.006772009,0,0,0.002257336,0,0,0,0,0,0,0.002257336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,10,inj_foreign_aspiration,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,10,inj_foreign_aspiration,1,1,0,0,0,0,0.002136752,0.003205128,0.037393162,0.045940171,0.008547009,0.011752137,0.026709402,0.006410256,0,0.043803419,0.001068376,0.158119658,0.004273504,0,0.001068376,0.037393162,0.019230769,0.007478632,0.003205128,0.004273504,0.148504274,0.148504274,0,0,0.007478632,0.014957265,0.002136752,0.00534188,0.00534188,0.001068376,0.033119658,0.102564103,0.00534188,0.010683761,0.003205128,0.00534188,0.051282051,0.006410256,0.00534188,0,0,0,0,0,0,0,0.016025641,0.00534188,0
781,10,inj_foreign_aspiration,1,1,1,0,0,0,0,0,0,0,0,0,0.00097371,0,0,0.00097371,0,0.004868549,0.00194742,0,0,0.00292113,0.00097371,0.003894839,0,0.00097371,0.499513145,0.311587147,0.00097371,0.00097371,0.010710808,0.035053554,0.00292113,0.00097371,0.00097371,0,0.007789679,0.010710808,0.009737098,0.004868549,0.005842259,0.003894839,0.068159688,0.007789679,0,0,0,0,0,0,0,0,0,0,0
782,10,inj_foreign_aspiration,1,2,0,0,0,0.003676471,0,0.001838235,0.042279412,0.027573529,0.012867647,0.014705882,0.016544118,0.007352941,0,0.025735294,0.001838235,0.068014706,0,0,0.001838235,0.018382353,0.016544118,0.007352941,0.001838235,0.005514706,0.139705882,0.204044118,0,0.001838235,0.001838235,0.003676471,0,0.001838235,0.003676471,0,0.027573529,0.226102941,0.005514706,0.011029412,0,0.001838235,0.045955882,0.009191176,0.012867647,0,0,0,0,0,0,0,0.020220588,0.009191176,0
783,10,inj_foreign_aspiration,1,2,1,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0.001724138,0,0.001724138,0,0,0,0,0.001724138,0.003448276,0,0,0.543103448,0.325862069,0,0,0.012068966,0.010344828,0,0.001724138,0.003448276,0,0.005172414,0.005172414,0.001724138,0,0,0,0.074137931,0.005172414,0,0,0,0,0,0,0,0,0,0,0
784,10,inj_foreign_eye,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008583691,0,0,0,0,0,0,0.991416309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,10,inj_foreign_eye,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,10,inj_foreign_eye,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021052632,0,0,0,0,0,0,0.978947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,10,inj_foreign_eye,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,10,inj_foreign_eye,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,10,inj_foreign_eye,1,1,1,0,0,0,0,0,0.003401361,0,0.003401361,0,0,0,0,0.003401361,0,0,0.013605442,0,0,0,0.003401361,0,0,0,0.006802721,0,0,0,0,0,0,0.020408163,0.908163265,0,0.010204082,0,0.006802721,0,0.003401361,0,0,0.006802721,0,0,0,0,0,0,0.003401361,0,0.006802721,0,0
790,10,inj_foreign_eye,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,10,inj_foreign_eye,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006993007,0,0.006993007,0.013986014,0,0,0,0,0,0,0,0,0,0,0.951048951,0,0.020979021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,10,inj_foreign_other,0,1,0,0,0,0,0,0,0.059615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294230769,0.026923077,0.215384615,0,0,0,0,0,0,0.026923077,0,0.313461538,0.026923077,0.001923077,0.011538462,0.017307692,0,0.001923077,0.003846154,0,0,0,0,0,0,0,0,0,0,0
793,10,inj_foreign_other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0.363636364,0.272727273,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0,0,0,0,0
794,10,inj_foreign_other,0,2,0,0,0,0,0,0,0.049122807,0,0,0,0,0,0,0,0,0.003508772,0,0,0,0,0,0,0,0.329824561,0.031578947,0.30877193,0,0,0,0,0,0,0.014035088,0,0.228070175,0.014035088,0,0.003508772,0.007017544,0,0,0.010526316,0,0,0,0,0,0,0,0,0,0,0
795,10,inj_foreign_other,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.1875,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0
796,10,inj_foreign_other,1,1,0,0,0,0.000601323,0,0,0.031268791,0.003006615,0.00420926,0.009019844,0.006614552,0.000601323,0,0.002405292,0,0.007215875,0.00420926,0,0,0,0.001803969,0.002405292,0.004810583,0.075766687,0.101623572,0.190619363,0,0,0,0.000601323,0.001202646,0.00420926,0.26037282,0.000601323,0.203848467,0.008418521,0.003607937,0.023451594,0.002405292,0.002405292,0.016837041,0.019843656,0.00420926,0,0,0,0,0,0,0,0.001202646,0.000601323,0
797,10,inj_foreign_other,1,1,1,0,0.000105474,0,0.000105474,0,0.012867841,0,0,0.000949267,0.002004008,0.000105474,0.001265689,0.000421896,0,0.000421896,0.001054741,0.000105474,0,0,0,0.000843793,0,0.170762578,0.127623668,0.320008438,0,0.000105474,0,0,0,0.00822698,0.039658264,0,0.248075098,0.001371163,0.001265689,0.006855817,0.018879865,0.000105474,0.003902542,0.032591499,0.000105474,0,0,0,0,0,0,0,0.000210948,0,0
798,10,inj_foreign_other,1,2,0,0,0,0,0,0,0.031289111,0.001251564,0.002503129,0.002503129,0.003754693,0,0,0.001251564,0,0.003754693,0.003754693,0,0,0.002503129,0.001251564,0.002503129,0.003754693,0.117647059,0.128911139,0.320400501,0,0,0,0,0.001251564,0.003754693,0.145181477,0,0.150187735,0.008760951,0.003754693,0.005006258,0.001251564,0.005006258,0.017521902,0.023779725,0.005006258,0,0,0,0,0,0,0,0.001251564,0.001251564,0
799,10,inj_foreign_other,1,2,1,0,0.000292312,0,0,0,0.007161649,0,0,0.00073078,0.000146156,0,0.000438468,0.000584624,0.000146156,0.000146156,0.000146156,0,0,0.000146156,0.000146156,0.000438468,0.000146156,0.190002923,0.127740427,0.371236481,0,0,0,0,0,0.003946215,0.022361882,0,0.206518562,0.002776966,0.002046185,0.004092371,0.010961707,0,0.004238527,0.042969892,0,0,0,0,0,0,0,0,0.000438468,0,0
800,10,inj_homicide_gun,0,1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0.12,0,0.68,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,10,inj_homicide_gun,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,10,inj_homicide_gun,0,2,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,10,inj_homicide_gun,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,10,inj_homicide_gun,1,1,0,0,0,0.000537346,0.001343364,0.000268673,0.019344438,0.023643203,0.025255239,0.013970983,0.039763568,0.009672219,0,0.036539495,0.002149382,0.033046749,0.013433638,0.000268673,0.017195056,0.034390113,0.006716819,0.030897367,0.003224073,0.000268673,0.001880709,0.001074691,0.003224073,0.002149382,0,0,0.004298764,0.003761419,0.017195056,0.000806018,0.32160129,0.0029554,0.0867813,0.157979581,0.003224073,0.003492746,0.016926384,0.017195056,0.03116604,0.000268673,0,0,0,0,0.001880709,0.000268673,0.006985492,0.0029554,0
805,10,inj_homicide_gun,1,1,1,0,0,0,0,0,0.001118568,0.005592841,0.008948546,0.017897092,0.020134228,0.007829978,0,0.041387025,0.008948546,0.010067114,0.027964206,0,0.003355705,0.044742729,0.001118568,0.011185682,0,0.001118568,0.001118568,0.001118568,0.003355705,0.036912752,0,0,0.002237136,0.034675615,0.021252796,0,0.439597315,0.001118568,0.068232662,0.167785235,0.003355705,0,0,0.004474273,0.001118568,0,0,0,0,0,0.001118568,0,0.001118568,0,0
806,10,inj_homicide_gun,1,2,0,0,0,0,0,0,0.01459144,0.024319066,0.029182879,0.023346304,0.035992218,0.007782101,0,0.037937743,0.000972763,0.024319066,0.020428016,0,0.020428016,0.038910506,0.004863813,0.043774319,0.000972763,0,0.000972763,0.000972763,0.002918288,0.000972763,0,0,0.001945525,0.000972763,0.009727626,0,0.332684825,0.003891051,0.079766537,0.162451362,0.001945525,0.003891051,0.01848249,0.017509728,0.020428016,0,0,0,0,0,0.001945525,0.000972763,0.006809339,0.002918288,0
807,10,inj_homicide_gun,1,2,1,0,0,0.004405286,0,0,0,0.026431718,0.008810573,0.022026432,0.026431718,0.004405286,0,0.057268722,0.008810573,0,0.039647577,0,0.013215859,0.030837004,0,0.017621145,0,0,0,0,0.004405286,0.026431718,0,0,0,0.039647577,0.008810573,0,0.418502203,0,0.083700441,0.140969163,0.008810573,0,0,0.004405286,0,0.004405286,0,0,0,0,0,0,0,0,0
808,10,inj_homicide_knife,0,1,0,0,0,0,0,0,0.228714524,0.006677796,0.005008347,0.001669449,0.008347245,0,0,0.001669449,0,0.005008347,0.001669449,0,0,0.003338898,0,0,0.001669449,0,0,0,0,0,0,0,0,0.003338898,0.033388982,0,0.535893155,0,0.01836394,0.011686144,0.035058431,0,0,0.096828047,0,0,0,0,0,0,0.001669449,0,0,0,0
809,10,inj_homicide_knife,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,10,inj_homicide_knife,0,2,0,0,0,0,0,0,0.24137931,0.011494253,0,0,0.011494253,0,0,0,0,0,0,0,0,0.011494253,0,0.011494253,0,0,0,0,0,0,0,0,0,0,0.045977011,0,0.540229885,0,0,0.011494253,0.022988506,0,0,0.091954023,0,0,0,0,0,0,0,0,0,0,0
811,10,inj_homicide_knife,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,10,inj_homicide_knife,1,1,0,0,0.00028401,0.000852031,0.002272082,0.000852031,0.10110764,0.017608634,0.004544164,0.009940358,0.053393922,0.002556092,0.001420051,0.022720818,0.001136041,0.074978699,0.006248225,0,0.001704061,0.007952286,0.009656348,0.018176654,0.015052542,0.00056802,0.001136041,0.001420051,0.00028401,0,0.000852031,0.00028401,0.002840102,0.015336552,0.026696961,0.000852031,0.328315819,0.023856859,0.078102812,0.080090883,0.003408123,0.001988072,0.020732746,0.017040613,0.026980971,0.000852031,0,0,0,0,0.004828174,0.001420051,0.007100256,0.002556092,0
813,10,inj_homicide_knife,1,1,1,0,0,0,0,0,0.02306214,0,0.001921845,0.000640615,0.00512492,0.00128123,0.000640615,0.000640615,0,0.00384369,0.00768738,0.000640615,0.00256246,0,0.003203075,0.01024984,0.00128123,0,0,0,0.000640615,0,0,0,0,0.024983985,0.019859065,0,0.599615631,0.00128123,0.151185138,0.108904548,0.00896861,0,0.00128123,0.017296605,0.000640615,0,0,0,0,0,0,0,0.001921845,0.000640615,0
814,10,inj_homicide_knife,1,2,0,0,0,0,0.003958828,0,0.102929533,0.015043547,0.008709422,0.007125891,0.034837688,0.002375297,0.001583531,0.0253365,0.002375297,0.069675376,0.007125891,0,0.001583531,0.006334125,0.013460016,0.01821061,0.011876485,0,0.001583531,0.002375297,0,0,0,0,0.000791766,0.021377672,0.028503563,0,0.294536817,0.077593032,0.071258907,0.062549485,0.001583531,0.003958828,0.027711797,0.019002375,0.024544735,0,0,0,0,0,0.003958828,0,0.022169438,0.003958828,0
815,10,inj_homicide_knife,1,2,1,0,0,0,0,0,0.036855037,0.002457002,0.002457002,0,0.004914005,0,0,0,0,0,0.017199017,0,0,0,0.002457002,0.012285012,0,0,0,0,0,0.002457002,0,0,0,0.029484029,0.031941032,0,0.619164619,0.002457002,0.088452088,0.078624079,0.01965602,0,0,0.041769042,0.002457002,0,0,0,0,0,0,0,0.004914005,0,0
816,10,inj_homicide_other,0,1,0,0,0,0,0,0.001188052,0.086218601,0.008316361,0.011541073,0.00101833,0.008995248,0.000509165,0,0.003733876,0.000339443,0.006449423,0.003394433,0.000509165,0.001188052,0.004582485,0.010522743,0.002885268,0.000339443,0.000678887,0,0,0,0,0,0.000339443,0,0.001188052,0.051934827,0,0.455193483,0.007976918,0.000848608,0.003733876,0.128309572,0,0.000169722,0.196877122,0.000678887,0,0,0,0,0,0,0,0.000169722,0.000169722,0
817,10,inj_homicide_other,0,1,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
818,10,inj_homicide_other,0,2,0,0,0,0,0,0,0.125954198,0.005343511,0.004580153,0,0.008396947,0.000763359,0,0.005343511,0.002290076,0.004580153,0.003053435,0,0.002290076,0.001526718,0.012977099,0.003816794,0,0.000763359,0,0,0,0,0,0,0,0.003053435,0.033587786,0,0.441984733,0.022900763,0.000763359,0.002290076,0.154198473,0,0,0.154198473,0.003816794,0,0,0,0,0,0,0,0.001526718,0,0
819,10,inj_homicide_other,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,10,inj_homicide_other,1,1,0,0,0.000164015,0.00065606,0.001968181,0.000984091,0.037887486,0.041823848,0.085123831,0.011153026,0.040019682,0.008200754,0.00065606,0.063309825,0.003116287,0.140888962,0.02739052,0.00032803,0.001968181,0.031982942,0.035099229,0.085123831,0.005740528,0.000164015,0.000820075,0.002460226,0.000492045,0.00032803,0.001312121,0.00032803,0.003936362,0.001968181,0.027226505,0.000820075,0.105625718,0.0467443,0.005904543,0.02706249,0.005576513,0.001968181,0.027226505,0.025914384,0.027882565,0.00065606,0,0,0,0,0.001312121,0.001148106,0.041003772,0.018533705,0
821,10,inj_homicide_other,1,1,1,0,0.000186829,0,0.000747314,0,0.013358244,0.007940215,0.027930873,0.001214386,0.078654834,0.0006539,0,0.013078001,0.000280243,0.029612331,0.354040168,0.000747314,0.000373657,0.0039234,0.020364316,0.050630546,0.000373657,0.000280243,0,0.000186829,0.000467071,0.000280243,9.34E-05,0.002428772,0.001027557,0.001588043,0.02438113,0,0.103689865,0.010368986,0.003643157,0.012143858,0.020737973,0.000560486,0.003456329,0.18346567,0.000934143,9.34E-05,0.008780943,0,0,0,0,0,0.014852872,0.002428772,0
822,10,inj_homicide_other,1,2,0,0,0,0.001642036,0.002052545,0.002463054,0.032430213,0.032430213,0.058292282,0.012315271,0.021756979,0.007389163,0,0.053366174,0.002873563,0.092364532,0.015599343,0,0.005747126,0.036124795,0.033251232,0.062397373,0.004515599,0.000410509,0.002052545,0.002873563,0.001231527,0.000410509,0.001642036,0,0.002463054,0.002463054,0.026272578,0.000410509,0.120279146,0.123973727,0.007389163,0.02134647,0.008210181,0.009031199,0.034893268,0.032019704,0.036124795,0,0,0,0,0,0.000821018,0.000410509,0.060344828,0.027914614,0
823,10,inj_homicide_other,1,2,1,0,0.000292483,0.000292483,0.000292483,0,0.023983621,0.005849664,0.009651945,0.001754899,0.021058789,0.000584966,0,0.008482012,0.000292483,0.011699327,0.1930389,0.001462416,0.000584966,0.003802281,0.01286926,0.057619187,0,0.000584966,0,0.00087745,0.000584966,0,0.000584966,0.003802281,0.000292483,0.002339865,0.028663352,0,0.0973969,0.046504826,0.003802281,0.014624159,0.041240129,0.001462416,0.010529395,0.297162913,0.001169933,0,0.076923077,0,0,0,0,0,0.016086575,0.001754899,0
824,10,inj_homicide_sexual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,10,inj_homicide_sexual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,10,inj_homicide_sexual,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,10,inj_homicide_sexual,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,10,inj_homicide_sexual,1,1,0,0,0,0,0,0,0.027027027,0,0.081081081,0,0,0,0,0,0,0.054054054,0.027027027,0,0,0.027027027,0.054054054,0.135135135,0,0,0,0,0,0,0,0.027027027,0.027027027,0,0,0,0.189189189,0.027027027,0,0.189189189,0,0,0,0.027027027,0.054054054,0,0,0,0,0,0,0,0.054054054,0,0
829,10,inj_homicide_sexual,1,1,1,0,0,0,0.000618429,0,0.008039579,0.01546073,0.23685838,0.000618429,0.040197897,0.004947434,0,0.019789734,0.000618429,0.023500309,0.068027211,0.001855288,0.001236858,0.00742115,0.16821274,0.026592455,0.000618429,0,0,0,0,0,0,0,0,0.001855288,0.032158318,0,0.096474954,0.001855288,0.00742115,0.063079777,0.115027829,0.000618429,0.000618429,0.038961039,0.000618429,0,0.016697588,0,0,0,0,0,0,0,0
830,10,inj_homicide_sexual,1,2,0,0,0,0,0,0,0.009950249,0,0.009950249,0,0,0,0,0,0,0,0.004975124,0,0,0,0.009950249,0.024875622,0,0,0,0.009950249,0,0,0,0,0.004975124,0,0,0,0.676616915,0.029850746,0.019900498,0.069651741,0.004975124,0.009950249,0.004975124,0.074626866,0.024875622,0,0,0,0,0,0,0,0,0.009950249,0
831,10,inj_homicide_sexual,1,2,1,0,0,0,0.002040816,0.002040816,0.018367347,0.002040816,0.051020408,0.004081633,0.026530612,0.006122449,0,0.016326531,0.004081633,0.010204082,0.018367347,0,0.004081633,0.006122449,0.106122449,0.026530612,0,0,0,0.004081633,0.004081633,0.004081633,0,0,0.002040816,0.008163265,0.044897959,0,0.157142857,0.026530612,0.014285714,0.034693878,0.171428571,0,0.006122449,0.114285714,0,0,0.102040816,0,0,0,0,0,0.002040816,0,0
832,10,inj_mech_gun,0,1,0,0,0,0,0,0,0.213114754,0.005464481,0,0.005464481,0.005464481,0,0,0.005464481,0.005464481,0.010928962,0,0,0,0,0,0,0.005464481,0,0,0,0,0,0,0,0,0,0.191256831,0,0.267759563,0.010928962,0.010928962,0.005464481,0.021857923,0.196721311,0,0.032786885,0,0,0,0,0,0,0,0,0,0.005464481,0
833,10,inj_mech_gun,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,10,inj_mech_gun,0,2,0,0,0,0,0,0,0.142857143,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0,0.178571429,0,0.25,0.035714286,0,0,0,0.25,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0
835,10,inj_mech_gun,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
